EASTING,NORTHING,DIP,DIP_DIR
279642,6363727,39,280
279642,6364727,70,194
279642,6365727,60,275
279642,6417727,60,125
279642,6434727,25,300
279642,6450727,65,100
279642,6452727,44,105
279642,6455727,25,90
279642,6457727,8,194
279642,6458727,25,187
279642,6459727,19,105
279642,6460727,39,243
279642,6463727,20,100
279642,6464727,13,279
279642,6465727,2,122
279642,6466727,34,106
279642,6467727,24,108
279642,6468727,27,34
279642,6469727,35,97
279642,6470727,16,77
279642,6471727,32,300
279642,6472727,13,35
279642,6473727,11,31
279642,6474727,6,332
279642,6475727,19,180
279642,6476727,34,28
279642,6477727,19,185
279642,6478727,80,151
280642,6234727,56,101
280642,6235727,69,95
280642,6236727,70,89
280642,6237727,82,86
280642,6239727,62,88
280642,6240727,75,82
280642,6241727,59,97
280642,6242727,89,84
280642,6243727,80,81
280642,6244727,72,81
280642,6245727,70,74
280642,6246727,8,156
280642,6247727,57,72
280642,6248727,65,81
280642,6249727,81,264
280642,6250727,60,252
280642,6251727,55,267
280642,6252727,44,47
280642,6253727,47,46
280642,6254727,18,298
280642,6255727,19,159
280642,6256727,80,261
280642,6257727,79,253
280642,6259727,85,257
280642,6260727,87,79
280642,6261727,70,270
280642,6263727,65,257
280642,6264727,67,281
280642,6265727,24,4
280642,6266727,62,44
280642,6267727,26,339
280642,6268727,67,80
280642,6270727,71,73
280642,6271727,56,69
280642,6272727,38,58
280642,6274727,32,20
280642,6275727,67,70
280642,6276727,79,77
280642,6277727,35,289
280642,6281727,42,61
280642,6282727,25,290
280642,6283727,53,80
280642,6284727,41,83
280642,6286727,24,42
280642,6287727,26,68
280642,6288727,35,74
280642,6289727,16,49
280642,6295727,69,272
280642,6296727,8,86
280642,6297727,57,88
280642,6298727,75,281
280642,6299727,16,273
280642,6300727,66,288
280642,6301727,36,280
280642,6305727,84,283
280642,6310727,90,91
280642,6311727,82,275
280642,6312727,86,264
280642,6316727,83,88
280642,6334727,14,98
280642,6335727,54,88
280642,6336727,43,84
280642,6339727,48,57
280642,6342727,37,70
280642,6343727,54,80
280642,6344727,70,89
280642,6346727,55,95
280642,6358727,44,275
280642,6363727,39,285
280642,6408727,55,85
280642,6419727,80,120
280642,6423727,80,130
280642,6446727,44,120
280642,6459727,20,144
280642,6460727,10,135
280642,6461727,33,88
280642,6462727,22,112
280642,6463727,26,114
280642,6464727,25,115
280642,6466727,30,72
280642,6467727,28,85
280642,6468727,25,40
280642,6469727,14,94
280642,6471727,25,131
280642,6472727,36,110
280642,6473727,24,87
280642,6474727,37,233
280642,6475727,72,151
280642,6476727,45,337
280642,6477727,48,300
280642,6478727,58,335
281642,6229727,39,80
281642,6234727,68,90
281642,6235727,63,85
281642,6236727,72,89
281642,6237727,79,91
281642,6238727,69,85
281642,6239727,80,84
281642,6240727,73,89
281642,6241727,55,74
281642,6242727,83,82
281642,6243727,58,86
281642,6244727,45,269
281642,6245727,12,281
281642,6246727,48,266
281642,6247727,52,261
281642,6248727,29,69
281642,6249727,71,83
281642,6250727,11,165
281642,6251727,26,186
281642,6253727,60,247
281642,6255727,19,302
281642,6256727,83,273
281642,6258727,68,275
281642,6261727,77,263
281642,6265727,73,72
281642,6266727,22,53
281642,6275727,58,280
281642,6277727,85,258
281642,6282727,36,114
281642,6283727,6,90
281642,6284727,20,65
281642,6285727,8,328
281642,6286727,12,319
281642,6287727,28,289
281642,6288727,19,296
281642,6290727,60,101
281642,6291727,19,278
281642,6292727,44,255
281642,6296727,29,261
281642,6297727,41,272
281642,6299727,9,100
281642,6300727,24,269
281642,6301727,33,272
281642,6303727,27,283
281642,6304727,36,283
281642,6305727,60,103
281642,6315727,80,92
281642,6320727,60,91
281642,6321727,57,96
281642,6326727,13,91
281642,6332727,11,117
281642,6335727,25,80
281642,6336727,39,83
281642,6341727,19,43
281642,6342727,10,8
281642,6343727,18,310
281642,6358727,19,300
281642,6360727,39,270
281642,6418727,9,305
281642,6436727,54,295
281642,6443727,34,125
281642,6448727,34,120
281642,6453727,24,100
281642,6461727,48,105
281642,6462727,44,113
281642,6463727,40,120
281642,6464727,34,101
281642,6466727,15,66
281642,6467727,39,109
281642,6472727,34,120
281642,6473727,21,132
281642,6474727,30,359
281642,6476727,72,5
282642,6234727,45,86
282642,6235727,28,72
282642,6236727,55,75
282642,6237727,65,73
282642,6238727,56,103
282642,6239727,77,80
282642,6240727,56,85
282642,6241727,60,65
282642,6243727,77,84
282642,6244727,75,81
282642,6246727,66,77
282642,6247727,55,69
282642,6248727,75,260
282642,6249727,54,262
282642,6251727,29,126
282642,6252727,81,91
282642,6253727,52,283
282642,6255727,69,77
282642,6259727,77,80
282642,6261727,35,98
282642,6264727,14,295
282642,6269727,30,295
282642,6274727,41,271
282642,6279727,56,294
282642,6282727,81,278
282642,6284727,57,276
282642,6285727,64,278
282642,6286727,40,290
282642,6287727,35,274
282642,6288727,42,280
282642,6289727,37,282
282642,6290727,52,274
282642,6291727,40,278
282642,6294727,48,272
282642,6295727,44,288
282642,6296727,43,261
282642,6297727,29,278
282642,6299727,43,269
282642,6300727,41,280
282642,6301727,31,274
282642,6303727,29,260
282642,6304727,21,243
282642,6306727,19,230
282642,6307727,22,264
282642,6309727,26,265
282642,6311727,12,243
282642,6320727,27,100
282642,6321727,30,102
282642,6325727,25,108
282642,6328727,39,100
282642,6330727,7,315
282642,6331727,22,96
282642,6332727,8,92
282642,6333727,19,80
282642,6336727,30,70
282642,6340727,59,94
282642,6342727,47,104
282642,6345727,17,199
282642,6418727,65,310
282642,6453727,19,120
282642,6472727,29,95
282642,6473727,26,101
282642,6474727,20,53
282642,6475727,14,123
282642,6476727,2,266
282642,6478727,24,195
283642,6231727,75,25
283642,6234727,22,71
283642,6236727,41,65
283642,6237727,33,51
283642,6238727,14,21
283642,6239727,29,58
283642,6240727,51,60
283642,6241727,32,67
283642,6242727,44,56
283642,6243727,58,76
283642,6244727,68,73
283642,6245727,69,73
283642,6246727,56,69
283642,6247727,33,83
283642,6249727,60,264
283642,6251727,76,86
283642,6252727,58,291
283642,6253727,76,83
283642,6254727,49,88
283642,6260727,15,80
283642,6265727,20,265
283642,6267727,43,278
283642,6273727,44,267
283642,6274727,40,252
283642,6275727,72,260
283642,6276727,48,268
283642,6277727,62,280
283642,6278727,75,270
283642,6279727,68,283
283642,6280727,71,275
283642,6281727,65,276
283642,6282727,57,261
283642,6283727,77,273
283642,6284727,78,274
283642,6285727,81,102
283642,6286727,73,282
283642,6288727,15,262
283642,6289727,51,281
283642,6290727,49,278
283642,6291727,54,261
283642,6293727,78,275
283642,6294727,48,271
283642,6295727,49,263
283642,6296727,29,259
283642,6297727,46,270
283642,6298727,39,277
283642,6299727,25,263
283642,6304727,22,242
283642,6307727,19,276
283642,6308727,62,275
283642,6309727,27,258
283642,6311727,31,272
283642,6312727,38,274
283642,6326727,9,233
283642,6328727,6,195
283642,6331727,11,50
283642,6332727,23,85
283642,6337727,61,86
283642,6338727,15,46
283642,6339727,67,79
283642,6340727,3,189
283642,6342727,15,278
283642,6343727,27,159
283642,6344727,46,255
283642,6346727,55,238
283642,6376727,40,325
283642,6418727,69,320
283642,6474727,31,115
283642,6476727,23,95
283642,6477727,42,158
283642,6478727,72,133
283642,6479727,88,180
284642,6229727,44,320
284642,6235727,25,70
284642,6237727,23,49
284642,6238727,11,293
284642,6239727,12,336
284642,6240727,12,8
284642,6241727,11,13
284642,6242727,9,333
284642,6243727,19,334
284642,6244727,15,4
284642,6245727,10,38
284642,6246727,18,31
284642,6247727,10,35
284642,6250727,23,56
284642,6251727,28,13
284642,6255727,21,80
284642,6261727,17,63
284642,6263727,21,246
284642,6265727,13,212
284642,6266727,16,222
284642,6267727,29,243
284642,6269727,53,267
284642,6270727,54,270
284642,6271727,40,268
284642,6272727,34,253
284642,6273727,28,268
284642,6274727,57,255
284642,6275727,46,265
284642,6276727,45,258
284642,6277727,48,256
284642,6278727,52,270
284642,6279727,56,267
284642,6280727,54,282
284642,6281727,45,295
284642,6282727,57,265
284642,6283727,62,268
284642,6284727,76,277
284642,6285727,70,277
284642,6286727,71,286
284642,6287727,75,288
284642,6288727,86,283
284642,6289727,65,289
284642,6290727,68,281
284642,6291727,63,270
284642,6297727,45,273
284642,6298727,44,266
284642,6299727,46,268
284642,6302727,36,269
284642,6303727,38,268
284642,6304727,39,241
284642,6310727,67,283
284642,6311727,62,275
284642,6316727,31,258
284642,6321727,39,243
284642,6322727,17,238
284642,6325727,29,248
284642,6326727,14,233
284642,6327727,19,259
284642,6328727,44,262
284642,6330727,14,298
284642,6331727,16,300
284642,6333727,12,295
284642,6337727,14,8
284642,6338727,7,11
284642,6339727,39,63
284642,6340727,38,73
284642,6341727,39,258
284642,6346727,40,250
284642,6347727,26,257
284642,6424727,65,125
284642,6456727,90,0
284642,6477727,41,153
284642,6478727,37,154
285642,6234727,16,297
285642,6235727,16,319
285642,6236727,15,315
285642,6238727,22,317
285642,6239727,13,308
285642,6241727,15,22
285642,6242727,23,309
285642,6243727,17,314
285642,6244727,14,302
285642,6245727,18,289
285642,6246727,24,292
285642,6247727,15,288
285642,6255727,3,38
285642,6256727,3,62
285642,6262727,16,263
285642,6266727,32,244
285642,6267727,35,251
285642,6268727,32,252
285642,6269727,57,258
285642,6270727,40,254
285642,6271727,40,257
285642,6272727,38,262
285642,6273727,39,254
285642,6274727,42,262
285642,6275727,41,253
285642,6276727,43,256
285642,6277727,48,246
285642,6278727,59,242
285642,6279727,55,239
285642,6280727,80,290
285642,6281727,76,276
285642,6282727,48,230
285642,6283727,63,276
285642,6284727,77,280
285642,6285727,62,75
285642,6286727,64,296
285642,6287727,75,291
285642,6288727,76,286
285642,6289727,74,283
285642,6290727,75,288
285642,6297727,54,268
285642,6302727,49,278
285642,6303727,41,270
285642,6305727,34,264
285642,6306727,54,268
285642,6307727,44,262
285642,6308727,49,267
285642,6312727,41,268
285642,6316727,74,280
285642,6318727,50,289
285642,6319727,41,283
285642,6322727,49,276
285642,6328727,20,261
285642,6329727,39,269
285642,6330727,8,300
285642,6332727,32,54
285642,6334727,17,326
285642,6335727,25,56
285642,6336727,4,178
285642,6337727,17,31
285642,6338727,55,85
285642,6342727,70,62
285642,6343727,54,68
285642,6344727,39,68
285642,6345727,28,187
285642,6348727,20,294
285642,6419727,44,320
285642,6438727,54,295
285642,6444727,54,285
285642,6453727,90,0
285642,6478727,47,184
286642,6234727,32,298
286642,6235727,33,283
286642,6236727,31,294
286642,6237727,31,290
286642,6238727,31,289
286642,6239727,28,297
286642,6242727,28,297
286642,6243727,18,290
286642,6244727,18,288
286642,6245727,21,270
286642,6246727,24,286
286642,6247727,14,336
286642,6250727,17,283
286642,6260727,23,257
286642,6263727,36,244
286642,6264727,31,242
286642,6265727,58,248
286642,6266727,46,234
286642,6268727,39,248
286642,6269727,27,246
286642,6270727,44,261
286642,6271727,36,264
286642,6272727,42,211
286642,6273727,24,233
286642,6274727,29,250
286642,6275727,50,250
286642,6276727,46,255
286642,6277727,64,217
286642,6279727,45,214
286642,6281727,61,242
286642,6282727,59,221
286642,6283727,49,290
286642,6285727,65,298
286642,6287727,66,296
286642,6288727,71,301
286642,6289727,70,285
286642,6290727,63,283
286642,6294727,65,273
286642,6295727,61,258
286642,6297727,57,280
286642,6300727,38,271
286642,6306727,53,262
286642,6308727,38,256
286642,6311727,35,248
286642,6312727,54,268
286642,6316727,44,274
286642,6317727,65,268
286642,6318727,58,280
286642,6321727,54,273
286642,6323727,41,263
286642,6324727,41,262
286642,6326727,45,265
286642,6327727,43,287
286642,6328727,37,288
286642,6329727,30,315
286642,6331727,24,339
286642,6332727,15,36
286642,6333727,17,43
286642,6334727,24,82
286642,6335727,65,118
286642,6336727,27,6
286642,6337727,55,78
286642,6340727,75,308
286642,6341727,25,31
286642,6342727,35,188
286642,6343727,35,226
286642,6344727,73,135
286642,6345727,52,165
286642,6346727,37,54
286642,6418727,55,95
287642,6234727,38,270
287642,6235727,16,286
287642,6237727,41,280
287642,6238727,30,282
287642,6243727,23,292
287642,6244727,24,267
287642,6245727,18,278
287642,6246727,27,276
287642,6247727,19,300
287642,6248727,25,278
287642,6250727,21,282
287642,6251727,49,253
287642,6254727,29,284
287642,6255727,26,297
287642,6259727,16,288
287642,6260727,42,256
287642,6264727,39,251
287642,6265727,56,253
287642,6266727,54,264
287642,6267727,36,247
287642,6268727,36,245
287642,6269727,40,253
287642,6270727,30,260
287642,6271727,43,232
287642,6272727,38,240
287642,6274727,32,260
287642,6275727,70,268
287642,6276727,48,255
287642,6277727,38,238
287642,6278727,50,251
287642,6279727,39,177
287642,6280727,84,291
287642,6281727,30,240
287642,6282727,51,230
287642,6283727,53,229
287642,6284727,57,248
287642,6285727,68,271
287642,6286727,70,287
287642,6288727,74,315
287642,6289727,85,306
287642,6290727,66,265
287642,6293727,65,282
287642,6294727,67,279
287642,6297727,53,286
287642,6299727,58,272
287642,6306727,52,270
287642,6308727,42,262
287642,6311727,39,270
287642,6315727,90,90
287642,6317727,50,281
287642,6318727,46,273
287642,6321727,54,280
287642,6324727,55,270
287642,6325727,45,272
287642,6326727,38,268
287642,6327727,57,274
287642,6328727,45,285
287642,6329727,23,29
287642,6330727,10,355
287642,6331727,19,266
287642,6332727,33,93
287642,6334727,40,101
287642,6335727,60,200
287642,6337727,80,23
287642,6338727,47,13
287642,6340727,28,278
287642,6341727,25,108
287642,6343727,49,263
287642,6344727,19,217
287642,6345727,44,143
287642,6346727,58,188
287642,6349727,39,300
287642,6368727,55,105
287642,6381727,34,329
287642,6436727,75,275
287642,6450727,29,275
288642,6232727,19,305
288642,6234727,42,282
288642,6235727,40,284
288642,6236727,44,277
288642,6237727,37,287
288642,6238727,28,291
288642,6239727,37,298
288642,6240727,51,303
288642,6241727,30,26
288642,6242727,76,282
288642,6243727,39,296
288642,6244727,22,275
288642,6245727,22,282
288642,6249727,23,314
288642,6250727,15,270
288642,6252727,20,283
288642,6258727,34,266
288642,6259727,37,261
288642,6260727,39,267
288642,6264727,45,261
288642,6265727,43,257
288642,6267727,45,212
288642,6268727,46,255
288642,6269727,43,253
288642,6270727,44,267
288642,6271727,40,259
288642,6272727,59,261
288642,6273727,58,256
288642,6277727,61,266
288642,6278727,50,272
288642,6279727,52,282
288642,6280727,34,228
288642,6281727,51,290
288642,6282727,64,265
288642,6283727,58,242
288642,6284727,50,262
288642,6285727,58,276
288642,6286727,55,286
288642,6287727,56,324
288642,6288727,56,318
288642,6289727,71,313
288642,6290727,69,278
288642,6293727,71,276
288642,6295727,67,284
288642,6296727,64,282
288642,6299727,52,283
288642,6305727,27,237
288642,6306727,25,210
288642,6309727,48,247
288642,6310727,22,264
288642,6311727,58,258
288642,6312727,66,262
288642,6315727,58,276
288642,6318727,58,267
288642,6320727,52,261
288642,6321727,32,292
288642,6326727,61,257
288642,6327727,48,187
288642,6328727,30,240
288642,6329727,10,313
288642,6330727,9,196
288642,6331727,77,111
288642,6333727,24,149
288642,6343727,65,279
288642,6344727,41,93
288642,6346727,28,174
288642,6368727,39,125
288642,6379727,69,340
288642,6380727,65,330
288642,6436727,39,230
288642,6453727,39,285
288642,6456727,25,270
288642,6464727,39,145
289642,6236727,42,285
289642,6237727,12,291
289642,6238727,30,273
289642,6239727,39,279
289642,6241727,37,286
289642,6242727,52,264
289642,6244727,50,283
289642,6245727,46,285
289642,6248727,35,276
289642,6252727,22,271
289642,6255727,36,276
289642,6257727,36,269
289642,6258727,40,265
289642,6259727,40,265
289642,6260727,38,263
289642,6263727,42,254
289642,6265727,53,253
289642,6266727,52,266
289642,6267727,55,258
289642,6269727,51,264
289642,6270727,55,262
289642,6272727,55,259
289642,6273727,58,260
289642,6276727,57,289
289642,6277727,67,290
289642,6281727,50,217
289642,6282727,65,231
289642,6283727,56,232
289642,6284727,26,268
289642,6285727,44,263
289642,6288727,57,295
289642,6289727,60,313
289642,6290727,49,263
289642,6292727,52,266
289642,6293727,51,282
289642,6295727,54,274
289642,6296727,69,283
289642,6297727,64,275
289642,6299727,72,290
289642,6305727,19,192
289642,6306727,22,152
289642,6307727,47,123
289642,6309727,28,227
289642,6310727,56,127
289642,6312727,90,115
289642,6313727,35,234
289642,6315727,46,278
289642,6316727,38,263
289642,6318727,28,233
289642,6319727,27,248
289642,6320727,45,257
289642,6321727,16,218
289642,6322727,19,48
289642,6324727,25,239
289642,6326727,47,257
289642,6342727,80,288
289642,6343727,60,276
289642,6345727,52,238
289642,6346727,57,203
289642,6348727,39,315
289642,6387727,29,295
289642,6444727,69,290
290642,6235727,54,280
290642,6238727,21,271
290642,6240727,44,286
290642,6242727,55,281
290642,6243727,49,277
290642,6244727,72,279
290642,6245727,59,284
290642,6247727,45,280
290642,6248727,54,285
290642,6249727,60,288
290642,6252727,44,278
290642,6255727,29,277
290642,6256727,70,266
290642,6258727,54,264
290642,6259727,51,258
290642,6260727,40,265
290642,6261727,70,267
290642,6263727,61,250
290642,6264727,75,244
290642,6265727,67,256
290642,6266727,57,260
290642,6267727,60,266
290642,6268727,64,270
290642,6277727,53,26
290642,6278727,72,269
290642,6279727,32,310
290642,6280727,54,288
290642,6282727,74,266
290642,6283727,61,276
290642,6284727,54,259
290642,6285727,52,230
290642,6293727,67,279
290642,6294727,67,279
290642,6295727,37,251
290642,6297727,51,279
290642,6298727,78,290
290642,6299727,70,278
290642,6302727,57,299
290642,6303727,49,321
290642,6304727,40,326
290642,6305727,45,287
290642,6312727,69,282
290642,6316727,85,285
290642,6318727,83,284
290642,6320727,35,269
290642,6321727,38,192
290642,6325727,37,188
290642,6327727,29,178
290642,6335727,35,185
290642,6338727,19,320
290642,6339727,26,319
290642,6340727,30,298
290642,6342727,77,280
290642,6343727,57,278
290642,6344727,51,284
290642,6345727,61,263
290642,6351727,65,300
290642,6352727,55,280
290642,6355727,14,290
290642,6394727,0,0
291642,6231727,29,65
291642,6238727,35,282
291642,6239727,31,271
291642,6240727,43,272
291642,6242727,63,269
291642,6243727,74,290
291642,6244727,49,284
291642,6245727,61,280
291642,6246727,69,282
291642,6249727,49,278
291642,6252727,69,274
291642,6253727,71,264
291642,6255727,65,268
291642,6256727,75,269
291642,6257727,71,252
291642,6258727,72,268
291642,6259727,59,268
291642,6260727,52,252
291642,6261727,62,266
291642,6263727,72,242
291642,6275727,65,254
291642,6277727,79,270
291642,6278727,46,153
291642,6279727,77,166
291642,6281727,14,37
291642,6288727,86,260
291642,6295727,64,271
291642,6297727,73,283
291642,6299727,66,297
291642,6301727,70,308
291642,6302727,53,330
291642,6303727,65,322
291642,6304727,54,309
291642,6305727,49,321
291642,6308727,24,18
291642,6309727,78,92
291642,6310727,82,284
291642,6311727,84,295
291642,6316727,72,288
291642,6319727,70,281
291642,6324727,80,263
291642,6326727,57,257
291642,6327727,46,257
291642,6330727,41,245
291642,6331727,43,260
291642,6332727,34,265
291642,6334727,36,294
291642,6335727,83,275
291642,6337727,75,93
291642,6338727,19,17
291642,6339727,23,52
291642,6340727,38,51
291642,6341727,28,352
291642,6343727,41,289
291642,6381727,0,0
291642,6404727,49,265
291642,6405727,44,265
291642,6426727,15,325
291642,6430727,39,320
291642,6441727,25,250
291642,6444727,65,270
291642,6456727,0,0
291642,6459727,49,290
292642,6233727,19,180
292642,6235727,35,263
292642,6236727,47,274
292642,6237727,56,140
292642,6238727,50,257
292642,6239727,53,256
292642,6240727,66,241
292642,6241727,89,79
292642,6242727,3,142
292642,6243727,73,265
292642,6244727,33,271
292642,6245727,40,253
292642,6246727,24,310
292642,6247727,83,312
292642,6250727,77,269
292642,6255727,77,256
292642,6259727,73,273
292642,6264727,53,75
292642,6265727,64,258
292642,6266727,60,268
292642,6272727,68,258
292642,6275727,25,147
292642,6276727,86,262
292642,6278727,73,296
292642,6279727,47,189
292642,6281727,89,83
292642,6285727,81,80
292642,6286727,78,80
292642,6287727,64,49
292642,6288727,74,66
292642,6289727,63,270
292642,6290727,73,275
292642,6292727,70,274
292642,6299727,74,291
292642,6301727,56,312
292642,6304727,82,294
292642,6305727,46,318
292642,6307727,43,320
292642,6308727,31,6
292642,6316727,80,277
292642,6320727,67,278
292642,6324727,70,268
292642,6326727,65,272
292642,6330727,51,243
292642,6332727,70,268
292642,6335727,61,282
292642,6336727,77,85
292642,6337727,37,90
292642,6338727,35,72
292642,6340727,60,88
292642,6342727,36,64
292642,6343727,28,281
292642,6352727,49,315
292642,6354727,44,295
292642,6355727,49,280
292642,6374727,19,190
292642,6378727,5,355
292642,6391727,70,275
292642,6431727,75,150
292642,6437727,80,155
292642,6439727,49,165
292642,6452727,59,285
292642,6465727,29,355
293642,6236727,68,106
293642,6237727,31,100
293642,6239727,27,270
293642,6240727,41,86
293642,6241727,34,254
293642,6242727,75,92
293642,6243727,68,272
293642,6244727,50,276
293642,6245727,56,269
293642,6262727,80,274
293642,6263727,71,111
293642,6264727,67,291
293642,6265727,2,151
293642,6266727,76,257
293642,6269727,40,135
293642,6270727,67,88
293642,6271727,29,108
293642,6272727,77,264
293642,6273727,63,252
293642,6274727,76,250
293642,6275727,85,89
293642,6276727,86,83
293642,6277727,78,274
293642,6279727,62,267
293642,6280727,84,87
293642,6281727,81,78
293642,6282727,62,271
293642,6283727,66,282
293642,6284727,75,87
293642,6285727,69,71
293642,6286727,60,258
293642,6287727,84,75
293642,6289727,74,265
293642,6290727,88,278
293642,6292727,75,278
293642,6293727,61,275
293642,6294727,75,277
293642,6295727,68,288
293642,6296727,70,288
293642,6300727,75,123
293642,6304727,59,305
293642,6306727,63,299
293642,6315727,82,90
293642,6316727,78,279
293642,6319727,68,297
293642,6322727,70,273
293642,6323727,72,276
293642,6325727,74,278
293642,6327727,64,284
293642,6331727,66,276
293642,6332727,54,278
293642,6335727,52,289
293642,6336727,71,290
293642,6337727,82,275
293642,6338727,83,99
293642,6340727,90,78
293642,6341727,65,271
293642,6346727,40,87
293642,6365727,19,270
293642,6373727,25,190
293642,6391727,80,275
293642,6411727,54,285
293642,6419727,80,290
293642,6426727,49,120
293642,6429727,44,295
293642,6430727,10,334
293642,6435727,80,155
293642,6448727,44,275
294642,6236727,26,92
294642,6238727,21,190
294642,6239727,48,169
294642,6240727,72,80
294642,6241727,55,145
294642,6252727,80,242
294642,6253727,77,83
294642,6260727,49,103
294642,6263727,36,83
294642,6264727,68,98
294642,6265727,8,278
294642,6271727,71,262
294642,6272727,79,256
294642,6273727,84,87
294642,6274727,72,83
294642,6275727,8,343
294642,6276727,10,155
294642,6277727,78,263
294642,6278727,76,273
294642,6279727,75,266
294642,6280727,73,260
294642,6281727,69,165
294642,6282727,68,254
294642,6283727,81,70
294642,6285727,9,335
294642,6286727,79,76
294642,6288727,1,78
294642,6289727,82,257
294642,6290727,83,270
294642,6291727,70,273
294642,6295727,74,281
294642,6296727,71,288
294642,6299727,72,293
294642,6303727,56,304
294642,6304727,37,291
294642,6305727,56,309
294642,6306727,61,303
294642,6308727,48,316
294642,6309727,50,320
294642,6310727,50,305
294642,6314727,45,64
294642,6315727,36,49
294642,6316727,52,93
294642,6317727,86,279
294642,6318727,86,95
294642,6319727,80,272
294642,6320727,73,281
294642,6321727,71,275
294642,6323727,67,272
294642,6325727,64,276
294642,6326727,50,285
294642,6330727,81,277
294642,6331727,61,275
294642,6333727,82,281
294642,6334727,68,281
294642,6337727,80,288
294642,6340727,75,80
294642,6343727,72,89
294642,6344727,79,99
294642,6346727,80,98
294642,6374727,14,180
294642,6376727,19,355
294642,6377727,0,0
294642,6407727,60,140
294642,6408727,40,290
294642,6411727,19,295
294642,6412727,60,295
294642,6423727,54,300
294642,6453727,49,255
294642,6454727,44,75
295642,6231727,0,0
295642,6236727,49,285
295642,6239727,72,53
295642,6240727,48,328
295642,6241727,10,236
295642,6244727,55,117
295642,6249727,69,78
295642,6252727,75,72
295642,6253727,76,77
295642,6254727,80,253
295642,6255727,71,85
295642,6256727,68,90
295642,6258727,68,93
295642,6259727,72,96
295642,6260727,77,87
295642,6261727,84,267
295642,6263727,46,70
295642,6264727,10,299
295642,6266727,75,175
295642,6267727,78,256
295642,6268727,76,252
295642,6270727,77,253
295642,6271727,11,168
295642,6272727,68,256
295642,6273727,69,72
295642,6274727,75,264
295642,6275727,81,77
295642,6276727,75,79
295642,6277727,6,254
295642,6278727,67,267
295642,6280727,37,258
295642,6281727,64,84
295642,6282727,53,258
295642,6283727,90,272
295642,6284727,5,112
295642,6285727,34,81
295642,6286727,75,79
295642,6287727,39,69
295642,6288727,59,72
295642,6289727,60,63
295642,6290727,27,316
295642,6291727,50,74
295642,6292727,58,270
295642,6293727,71,262
295642,6296727,69,273
295642,6298727,75,301
295642,6299727,80,298
295642,6302727,84,298
295642,6303727,66,303
295642,6305727,25,45
295642,6306727,61,280
295642,6307727,38,278
295642,6309727,50,315
295642,6314727,37,327
295642,6315727,40,336
295642,6319727,72,175
295642,6321727,79,268
295642,6322727,69,263
295642,6323727,66,272
295642,6325727,75,280
295642,6326727,54,276
295642,6328727,54,280
295642,6333727,59,277
295642,6334727,63,291
295642,6335727,85,100
295642,6336727,80,280
295642,6337727,70,280
295642,6338727,90,101
295642,6340727,85,274
295642,6342727,73,98
295642,6354727,29,75
295642,6408727,34,229
295642,6421727,60,310
295642,6441727,70,150
295642,6455727,90,100
295642,6478727,36,187
296642,6226727,49,145
296642,6235727,65,132
296642,6236727,77,76
296642,6244727,49,48
296642,6245727,53,59
296642,6246727,67,65
296642,6251727,60,68
296642,6252727,49,78
296642,6253727,64,80
296642,6255727,78,80
296642,6256727,73,82
296642,6257727,59,276
296642,6258727,13,2
296642,6259727,27,86
296642,6260727,67,89
296642,6261727,76,89
296642,6264727,80,83
296642,6265727,64,264
296642,6266727,58,268
296642,6268727,71,260
296642,6270727,69,83
296642,6271727,73,88
296642,6272727,57,261
296642,6273727,63,70
296642,6274727,74,80
296642,6275727,84,69
296642,6276727,51,262
296642,6277727,76,76
296642,6278727,14,265
296642,6279727,27,85
296642,6280727,12,76
296642,6281727,9,90
296642,6282727,9,78
296642,6283727,41,254
296642,6284727,29,267
296642,6285727,31,266
296642,6286727,23,276
296642,6287727,21,265
296642,6288727,28,295
296642,6289727,25,303
296642,6290727,28,315
296642,6291727,38,292
296642,6293727,25,298
296642,6296727,40,300
296642,6297727,76,289
296642,6298727,78,293
296642,6306727,58,280
296642,6307727,61,284
296642,6310727,73,317
296642,6315727,40,320
296642,6322727,45,86
296642,6325727,54,263
296642,6326727,63,280
296642,6330727,74,282
296642,6332727,62,284
296642,6333727,76,286
296642,6334727,75,288
296642,6335727,14,350
296642,6337727,82,95
296642,6340727,5,49
296642,6344727,65,98
296642,6358727,19,70
296642,6367727,14,25
296642,6375727,14,115
296642,6411727,29,310
296642,6414727,29,295
296642,6416727,44,295
296642,6418727,65,295
296642,6420727,0,0
296642,6421727,54,305
296642,6442727,44,155
296642,6459727,80,325
296642,6478727,19,75
296642,6479727,69,0
297642,6230727,40,175
297642,6235727,68,70
297642,6236727,75,63
297642,6237727,85,358
297642,6238727,33,101
297642,6244727,72,80
297642,6246727,71,73
297642,6250727,70,83
297642,6251727,90,58
297642,6252727,54,73
297642,6253727,63,69
297642,6256727,83,78
297642,6257727,64,75
297642,6258727,73,80
297642,6260727,82,93
297642,6262727,40,278
297642,6263727,72,268
297642,6264727,72,83
297642,6265727,65,269
297642,6266727,53,81
297642,6267727,71,78
297642,6268727,85,82
297642,6269727,71,88
297642,6270727,41,75
297642,6271727,19,78
297642,6272727,29,70
297642,6273727,47,65
297642,6274727,11,100
297642,6275727,26,255
297642,6276727,20,246
297642,6277727,47,247
297642,6278727,50,263
297642,6279727,47,257
297642,6280727,33,272
297642,6281727,44,264
297642,6282727,40,261
297642,6283727,46,263
297642,6284727,34,270
297642,6285727,45,274
297642,6286727,40,274
297642,6287727,38,278
