EASTING,NORTHING,DIP,DIP_DIR,count,kappa,beta,n_removed
215642,6369727,30,91,6,1e-06,4.99e-07,0
215642,6373727,13,132,6,1e-06,0.0,0
215642,6374727,26,148,11,1e-06,0.0,0
215642,6375727,26,138,8,1e-06,0.0,0
216642,6371727,36,260,6,1e-06,4.99e-07,0
216642,6373727,56,268,4,1e-06,4.99e-07,0
216642,6377727,30,255,7,1e-06,4.99e-07,0
216642,6378727,25,188,7,1e-06,4.99e-07,0
216642,6395727,37,294,19,1e-06,4.99e-07,0
216642,6398727,22,234,9,1e-06,4.99e-07,0
216642,6399727,20,282,23,1e-06,4.99e-07,0
217642,6371727,28,272,14,1e-06,4.99e-07,0
217642,6373727,39,257,5,1e-06,4.99e-07,0
217642,6375727,55,268,14,1e-06,0.0,0
217642,6376727,54,262,27,1e-06,4.99e-07,0
217642,6377727,50,265,20,1e-06,4.99e-07,0
217642,6378727,13,188,4,1e-06,0.0,0
217642,6379727,44,265,9,1e-06,4.99e-07,0
217642,6392727,19,108,39,1e-06,4.99e-07,0
217642,6393727,40,291,20,1e-06,4.99e-07,0
217642,6394727,51,111,17,1e-06,4.99e-07,0
217642,6396727,64,281,22,1e-06,4.99e-07,0
218642,6367727,18,252,4,1e-06,4.99e-07,0
218642,6368727,7,282,7,1e-06,4.99e-07,0
218642,6371727,34,276,17,1e-06,4.99e-07,0
218642,6378727,31,256,12,1e-06,4.99e-07,0
229642,6340727,57,60,4,1e-06,0.0,0
229642,6342727,36,304,7,1e-06,4.99e-07,0
230642,6343727,25,40,6,1e-06,0.0,0
231642,6331727,43,100,4,1e-06,4.99e-07,0
231642,6334727,41,285,4,1e-06,4.99e-07,0
231642,6344727,35,55,5,1e-06,0.0,0
232642,6298727,13,50,4,1e-06,0.0,0
232642,6308727,4,169,6,1e-06,0.0,0
232642,6331727,49,260,5,1e-06,4.99e-07,0
233642,6249727,23,93,4,1e-06,4.99e-07,0
233642,6260727,9,171,5,1e-06,0.0,0
233642,6279727,12,10,9,1e-06,0.0,0
233642,6327727,17,214,9,1e-06,0.0,0
233642,6339727,41,37,4,1e-06,0.0,0
233642,6342727,51,67,6,1e-06,4.99e-07,0
233642,6343727,35,358,6,1e-06,4.99e-07,0
233642,6344727,45,69,7,1e-06,4.99e-07,0
234642,6241727,33,94,6,1e-06,4.99e-07,0
234642,6242727,10,83,7,1e-06,4.99e-07,0
234642,6329727,45,85,4,1e-06,4.99e-07,0
234642,6341727,19,358,14,1e-06,4.99e-07,0
234642,6342727,35,50,15,1e-06,0.0,0
234642,6344727,68,73,4,1e-06,4.99e-07,0
235642,6259727,5,135,7,1e-06,0.0,0
235642,6279727,8,66,4,1e-06,4.99e-07,0
235642,6319727,23,212,7,1e-06,4.99e-07,0
235642,6320727,19,193,7,1e-06,4.99e-07,0
235642,6323727,33,71,5,1e-06,4.99e-07,0
236642,6247727,25,90,4,1e-06,4.99e-07,0
236642,6253727,11,121,6,1e-06,0.0,0
236642,6255727,9,118,5,1e-06,4.99e-07,0
236642,6312727,23,196,4,1e-06,4.99e-07,0
236642,6313727,20,172,5,1e-06,0.0,0
236642,6315727,20,125,9,1e-06,0.0,0
236642,6318727,26,180,8,1e-06,4.99e-07,0
236642,6323727,37,106,4,1e-06,4.99e-07,0
236642,6335727,44,87,5,1e-06,4.99e-07,0
237642,6252727,40,101,4,1e-06,4.99e-07,0
237642,6313727,21,147,5,1e-06,0.0,0
237642,6316727,11,165,6,1e-06,0.0,0
237642,6317727,6,185,4,1e-06,0.0,0
238642,6271727,16,254,4,1e-06,4.99e-07,0
238642,6273727,27,263,5,1e-06,4.99e-07,0
238642,6277727,22,44,5,1e-06,0.0,0
238642,6319727,21,106,4,1e-06,4.99e-07,0
238642,6321727,58,77,4,1e-06,4.99e-07,0
238642,6323727,29,105,7,1e-06,4.99e-07,0
238642,6327727,2,352,4,1e-06,0.0,0
238642,6330727,17,109,4,1e-06,4.99e-07,0
238642,6331727,12,125,4,1e-06,0.0,0
238642,6338727,28,49,4,1e-06,0.0,0
239642,6263727,6,158,4,1e-06,0.0,0
239642,6314727,19,145,7,1e-06,0.0,0
239642,6327727,19,303,7,1e-06,4.99e-07,0
240642,6313727,22,145,4,1e-06,0.0,0
240642,6316727,32,248,8,1e-06,4.99e-07,0
240642,6319727,63,253,4,1e-06,0.0,0
240642,6323727,63,266,9,1e-06,0.0,0
241642,6288727,10,21,4,1e-06,0.0,0
241642,6307727,37,249,5,1e-06,0.0,0
241642,6308727,17,261,4,1e-06,4.99e-07,0
241642,6313727,26,218,5,1e-06,4.99e-07,0
241642,6314727,51,248,4,1e-06,4.99e-07,0
241642,6316727,15,116,2,6.094351142563642,2.462494984121144,2
242642,6285727,8,155,8,1e-06,0.0,0
242642,6308727,56,275,7,1e-06,4.99e-07,0
242642,6310727,17,269,6,1e-06,4.99e-07,0
242642,6311727,44,258,5,1e-06,4.99e-07,0
242642,6313727,52,254,5,1e-06,4.99e-07,0
242642,6316727,81,71,6,1e-06,0.0,0
242642,6338727,27,354,4,1e-06,4.99e-07,0
242642,6343727,26,51,5,1e-06,0.0,0
243642,6308727,45,260,16,1e-06,4.99e-07,0
243642,6309727,74,255,4,1e-06,0.0,0
243642,6315727,83,72,4,1e-06,0.0,0
243642,6320727,55,245,5,1e-06,4.99e-07,0
243642,6343727,19,357,6,1e-06,0.0,0
243642,6344727,55,258,4,1e-06,4.99e-07,0
244642,6321727,71,276,4,1e-06,0.0,0
244642,6324727,51,1,2,3.076318329501244,0.0,2
244642,6328727,38,271,4,1e-06,0.0,0
244642,6338727,28,329,4,1e-06,4.99e-07,0
244642,6339727,27,346,9,1e-06,4.99e-07,0
244642,6342727,49,317,10,1e-06,4.99e-07,0
244642,6343727,27,332,4,1e-06,4.99e-07,0
245642,6339727,51,62,7,1e-06,0.0,0
246642,6333727,44,60,6,1e-06,0.0,0
247642,6241727,4,66,5,1e-06,4.99e-07,0
247642,6301727,48,106,7,1e-06,4.99e-07,0
247642,6302727,57,231,6,1e-06,4.99e-07,0
247642,6335727,65,71,4,1e-06,4.99e-07,0
248642,6298727,58,78,7,1e-06,4.99e-07,0
249642,6289727,28,81,4,1e-06,4.99e-07,0
249642,6290727,31,89,4,1e-06,4.99e-07,0
249642,6294727,19,43,4,1e-06,0.0,0
250642,6287727,25,119,4,1e-06,4.99e-07,0
250642,6288727,20,11,8,1e-06,4.99e-07,0
251642,6306727,41,74,4,1e-06,4.99e-07,0
252642,6291727,39,75,4,1e-06,4.99e-07,0
252642,6308727,29,77,4,1e-06,4.99e-07,0
253642,6294727,10,358,4,1e-06,4.99e-07,0
253642,6302727,21,300,4,1e-06,4.99e-07,0
253642,6304727,22,318,7,1e-06,4.99e-07,0
253642,6307727,27,320,4,1e-06,4.99e-07,0
253642,6312727,7,200,4,1e-06,0.0,0
254642,6294727,27,305,4,1e-06,0.0,0
254642,6312727,33,263,4,1e-06,0.0,0
255642,6303727,37,289,4,1e-06,4.99e-07,0
255642,6318727,51,272,4,1e-06,4.99e-07,0
255642,6320727,54,278,4,1e-06,4.99e-07,0
256642,6320727,52,272,5,1e-06,4.99e-07,0
257642,6279727,41,88,4,1e-06,4.99e-07,0
257642,6320727,71,100,7,1e-06,4.99e-07,0
258642,6313727,56,271,4,1e-06,4.99e-07,0
258642,6317727,42,272,4,1e-06,4.99e-07,0
259642,6294727,57,290,4,1e-06,4.99e-07,0
260642,6293727,58,73,5,1e-06,4.99e-07,0
260642,6322727,21,165,4,1e-06,0.0,0
261642,6280727,60,70,6,1e-06,4.99e-07,0
261642,6323727,29,270,6,1e-06,4.99e-07,0
261642,6477727,59,191,7,1e-06,4.99e-07,0
262642,6477727,70,201,9,1e-06,4.99e-07,0
262642,6478727,62,218,5,1e-06,4.99e-07,0
263642,6268727,29,85,7,1e-06,4.99e-07,0
263642,6300727,30,271,4,1e-06,4.99e-07,0
263642,6303727,22,234,5,1e-06,4.99e-07,0
263642,6401727,39,277,5,1e-06,0.0,0
263642,6402727,35,294,8,1e-06,0.0,0
264642,6297727,24,90,6,1e-06,4.99e-07,0
264642,6303727,29,109,4,1e-06,4.99e-07,0
264642,6304727,29,117,6,1e-06,4.99e-07,0
264642,6345727,81,104,6,1e-06,0.0,0
264642,6399727,22,114,4,1e-06,4.99e-07,0
264642,6400727,14,292,5,1e-06,0.0,0
264642,6402727,21,291,7,1e-06,0.0,0
264642,6403727,33,303,6,1e-06,4.99e-07,0
265642,6304727,37,115,4,1e-06,4.99e-07,0
265642,6306727,62,100,4,1e-06,4.99e-07,0
265642,6345727,80,98,4,1e-06,4.99e-07,0
265642,6400727,17,130,7,1e-06,0.0,0
265642,6403727,21,292,8,1e-06,4.99e-07,0
265642,6477727,65,312,7,1e-06,4.99e-07,0
266642,6264727,11,102,4,1e-06,4.99e-07,0
266642,6402727,11,149,10,1e-06,0.0,0
266642,6403727,14,243,7,1e-06,4.99e-07,0
266642,6404727,9,208,7,1e-06,4.99e-07,0
266642,6477727,74,297,4,1e-06,0.0,0
267642,6259727,10,327,4,1e-06,4.99e-07,0
267642,6277727,14,240,5,1e-06,4.99e-07,0
267642,6279727,6,3,4,1e-06,0.0,0
267642,6284727,26,47,6,1e-06,0.0,0
267642,6301727,28,278,4,1e-06,4.99e-07,0
267642,6305727,31,109,5,1e-06,4.99e-07,0
267642,6345727,19,75,5,1e-06,4.99e-07,0
267642,6398727,54,129,4,1e-06,0.0,0
267642,6404727,20,77,7,1e-06,0.0,0
267642,6405727,76,28,5,1e-06,0.0,0
268642,6262727,8,11,8,1e-06,0.0,0
268642,6275727,9,169,10,1e-06,0.0,0
268642,6279727,4,322,4,1e-06,4.99e-07,0
268642,6281727,29,310,17,1e-06,4.99e-07,0
268642,6283727,42,293,10,1e-06,0.0,0
268642,6287727,72,283,12,1e-06,0.0,0
268642,6288727,67,284,5,1e-06,0.0,0
268642,6298727,61,283,6,1e-06,0.0,0
268642,6300727,64,275,4,1e-06,4.99e-07,0
268642,6312727,17,248,4,1e-06,4.99e-07,0
269642,6250727,9,250,10,1e-06,0.0,0
269642,6251727,22,253,9,1e-06,0.0,0
269642,6259727,9,275,15,1e-06,4.99e-07,0
269642,6260727,17,325,14,1e-06,0.0,0
269642,6261727,21,323,15,1e-06,4.99e-07,0
269642,6262727,21,343,6,1e-06,4.99e-07,0
269642,6270727,57,264,8,1e-06,4.99e-07,0
269642,6275727,21,261,6,1e-06,4.99e-07,0
269642,6276727,42,290,6,1e-06,4.99e-07,0
269642,6281727,32,277,21,1e-06,4.99e-07,0
269642,6283727,50,285,17,1e-06,0.0,0
269642,6284727,53,274,5,1e-06,4.99e-07,0
269642,6285727,61,277,9,1e-06,4.99e-07,0
269642,6286727,68,276,31,1e-06,0.0,0
269642,6288727,59,268,14,1e-06,4.99e-07,0
269642,6290727,70,264,5,1e-06,0.0,0
269642,6296727,73,277,6,1e-06,0.0,0
269642,6297727,64,276,7,1e-06,0.0,0
269642,6401727,56,157,5,1e-06,0.0,0
270642,6252727,34,244,11,1e-06,0.0,0
270642,6256727,29,246,4,1e-06,0.0,0
270642,6258727,13,284,25,1e-06,4.99e-07,0
270642,6259727,17,356,23,1e-06,0.0,0
270642,6260727,22,330,15,1e-06,4.99e-07,0
270642,6261727,24,314,20,1e-06,4.99e-07,0
270642,6262727,48,290,7,1e-06,4.99e-07,0
270642,6263727,34,284,14,1e-06,4.99e-07,0
270642,6265727,43,278,7,1e-06,4.99e-07,0
270642,6268727,55,269,7,1e-06,4.99e-07,0
270642,6270727,48,261,20,1e-06,4.99e-07,0
270642,6273727,46,280,8,1e-06,4.99e-07,0
270642,6274727,33,270,4,1e-06,4.99e-07,0
270642,6275727,27,272,5,1e-06,4.99e-07,0
270642,6276727,30,292,5,1e-06,0.0,0
270642,6279727,22,287,5,1e-06,0.0,0
270642,6281727,22,286,5,1e-06,0.0,0
270642,6282727,22,254,7,1e-06,4.99e-07,0
270642,6284727,44,259,8,1e-06,0.0,0
270642,6286727,68,263,17,1e-06,0.0,0
270642,6287727,74,261,18,1e-06,0.0,0
270642,6288727,73,256,11,1e-06,0.0,0
270642,6289727,71,265,31,1e-06,4.99e-07,0
270642,6291727,76,258,8,1e-06,0.0,0
270642,6292727,59,259,12,1e-06,0.0,0
270642,6293727,61,239,11,1e-06,0.0,0
270642,6294727,68,268,16,1e-06,4.99e-07,0
270642,6295727,57,262,18,1e-06,4.99e-07,0
270642,6296727,67,297,25,1e-06,0.0,0
270642,6297727,54,248,13,1e-06,4.99e-07,0
270642,6298727,66,293,10,1e-06,0.0,0
270642,6299727,74,287,11,1e-06,0.0,0
270642,6301727,70,289,10,1e-06,0.0,0
270642,6308727,67,85,4,1e-06,4.99e-07,0
270642,6313727,50,269,4,1e-06,4.99e-07,0
270642,6315727,48,267,4,1e-06,4.99e-07,0
270642,6334727,30,272,4,1e-06,4.99e-07,0
270642,6336727,36,272,4,1e-06,4.99e-07,0
271642,6243727,9,184,9,1e-06,0.0,0
271642,6248727,46,246,10,1e-06,0.0,0
271642,6250727,26,249,7,1e-06,0.0,0
271642,6251727,48,247,5,1e-06,0.0,0
271642,6253727,28,239,7,1e-06,0.0,0
271642,6255727,13,328,4,1e-06,4.99e-07,0
271642,6257727,9,319,11,1e-06,4.99e-07,0
271642,6258727,11,336,22,1e-06,4.99e-07,0
271642,6259727,14,337,17,1e-06,4.99e-07,0
271642,6260727,10,9,22,1e-06,0.0,0
271642,6261727,5,314,5,1e-06,4.99e-07,0
271642,6262727,23,309,4,1e-06,4.99e-07,0
271642,6263727,31,257,4,1e-06,4.99e-07,0
271642,6265727,25,293,12,1e-06,4.99e-07,0
271642,6266727,40,259,9,1e-06,4.99e-07,0
271642,6267727,52,274,16,1e-06,4.99e-07,0
271642,6268727,49,270,14,1e-06,4.99e-07,0
271642,6270727,63,264,7,1e-06,0.0,0
271642,6273727,54,277,10,1e-06,0.0,0
271642,6274727,49,282,5,1e-06,0.0,0
271642,6275727,46,281,15,1e-06,4.99e-07,0
271642,6276727,48,283,6,1e-06,4.99e-07,0
271642,6277727,44,287,4,1e-06,4.99e-07,0
271642,6278727,39,271,9,1e-06,4.99e-07,0
271642,6281727,14,257,4,1e-06,4.99e-07,0
271642,6282727,32,254,17,1e-06,4.99e-07,0
271642,6285727,68,247,4,1e-06,0.0,0
271642,6286727,57,254,25,1e-06,0.0,0
271642,6287727,52,247,7,1e-06,0.0,0
271642,6288727,56,249,15,1e-06,0.0,0
271642,6289727,64,252,28,1e-06,0.0,0
271642,6290727,59,243,23,1e-06,4.99e-07,0
271642,6291727,66,233,9,1e-06,4.99e-07,0
271642,6292727,49,235,37,1e-06,0.0,0
271642,6293727,62,235,26,1e-06,0.0,0
271642,6294727,20,245,8,1e-06,0.0,0
271642,6295727,26,331,15,1e-06,0.0,0
271642,6296727,27,176,16,1e-06,0.0,0
271642,6297727,73,126,13,1e-06,0.0,0
271642,6298727,39,59,11,1e-06,4.99e-07,0
271642,6299727,61,285,20,1e-06,0.0,0
271642,6300727,56,289,5,1e-06,0.0,0
271642,6301727,65,294,6,1e-06,0.0,0
271642,6303727,72,286,8,1e-06,0.0,0
271642,6305727,68,288,9,1e-06,0.0,0
271642,6308727,67,275,4,1e-06,4.99e-07,0
271642,6309727,64,287,6,1e-06,0.0,0
272642,6249727,10,274,10,1e-06,4.99e-07,0
272642,6253727,19,251,12,1e-06,4.99e-07,0
272642,6254727,14,297,9,1e-06,4.99e-07,0
272642,6255727,14,297,10,1e-06,4.99e-07,0
272642,6256727,25,45,30,1e-06,0.0,0
272642,6257727,14,16,16,1e-06,0.0,0
272642,6258727,23,19,7,1e-06,0.0,0
272642,6259727,22,62,6,1e-06,4.99e-07,0
272642,6260727,9,334,5,1e-06,4.99e-07,0
272642,6262727,40,257,4,1e-06,4.99e-07,0
272642,6263727,50,258,8,1e-06,4.99e-07,0
272642,6267727,65,260,6,1e-06,4.99e-07,0
272642,6270727,60,265,6,1e-06,4.99e-07,0
272642,6273727,50,269,6,1e-06,0.0,0
272642,6276727,57,275,12,1e-06,4.99e-07,0
272642,6278727,52,269,8,1e-06,4.99e-07,0
272642,6282727,52,257,8,1e-06,0.0,0
272642,6284727,66,252,7,1e-06,0.0,0
272642,6285727,65,248,7,1e-06,0.0,0
272642,6286727,51,260,9,1e-06,0.0,0
272642,6287727,51,254,29,1e-06,0.0,0
272642,6288727,39,246,9,1e-06,4.99e-07,0
272642,6289727,39,221,12,1e-06,0.0,0
272642,6290727,57,245,7,1e-06,4.99e-07,0
272642,6291727,45,278,19,1e-06,0.0,0
272642,6292727,30,224,27,1e-06,4.99e-07,0
272642,6293727,45,172,11,1e-06,4.99e-07,0
272642,6294727,52,289,9,1e-06,4.99e-07,0
272642,6295727,66,2,16,1e-06,4.99e-07,0
272642,6296727,47,113,22,1e-06,0.0,0
272642,6297727,49,279,18,1e-06,4.99e-07,0
272642,6298727,55,117,11,1e-06,0.0,0
272642,6299727,37,190,18,1e-06,4.99e-07,0
272642,6300727,55,264,19,1e-06,0.0,0
272642,6301727,66,285,11,1e-06,0.0,0
272642,6303727,58,286,6,1e-06,0.0,0
272642,6306727,57,281,8,1e-06,4.99e-07,0
272642,6307727,74,272,4,1e-06,4.99e-07,0
272642,6308727,61,278,7,1e-06,4.99e-07,0
272642,6309727,47,288,5,1e-06,4.99e-07,0
272642,6312727,71,295,4,1e-06,0.0,0
272642,6314727,70,285,4,1e-06,0.0,0
272642,6315727,62,285,4,1e-06,0.0,0
273642,6243727,24,258,6,1e-06,4.99e-07,0
273642,6248727,40,100,9,1e-06,4.99e-07,0
273642,6250727,30,226,13,1e-06,0.0,0
273642,6251727,6,183,9,1e-06,0.0,0
273642,6252727,4,244,27,1e-06,4.99e-07,0
273642,6253727,40,69,23,1e-06,4.99e-07,0
273642,6254727,9,36,10,1e-06,0.0,0
273642,6255727,25,45,21,1e-06,0.0,0
273642,6256727,19,28,14,1e-06,0.0,0
273642,6257727,19,353,5,1e-06,4.99e-07,0
273642,6258727,29,35,7,1e-06,0.0,0
273642,6259727,8,272,5,1e-06,4.99e-07,0
273642,6262727,46,265,4,1e-06,4.99e-07,0
273642,6263727,43,261,10,1e-06,4.99e-07,0
273642,6266727,34,263,7,1e-06,4.99e-07,0
273642,6267727,60,256,10,1e-06,0.0,0
273642,6274727,56,69,7,1e-06,4.99e-07,0
273642,6275727,52,266,23,1e-06,4.99e-07,0
273642,6276727,61,297,13,1e-06,0.0,0
273642,6277727,67,270,6,1e-06,0.0,0
273642,6278727,64,267,5,1e-06,4.99e-07,0
273642,6279727,70,265,12,1e-06,4.99e-07,0
273642,6280727,65,264,9,1e-06,4.99e-07,0
273642,6284727,71,274,4,1e-06,0.0,0
273642,6286727,50,266,6,1e-06,4.99e-07,0
273642,6287727,21,293,15,1e-06,4.99e-07,0
273642,6288727,57,257,22,1e-06,4.99e-07,0
273642,6289727,31,296,27,1e-06,4.99e-07,0
273642,6290727,46,243,15,1e-06,4.99e-07,0
273642,6291727,49,246,27,1e-06,0.0,0
273642,6292727,55,252,16,1e-06,0.0,0
273642,6293727,57,252,12,1e-06,0.0,0
273642,6294727,68,269,6,1e-06,0.0,0
273642,6295727,41,213,9,1e-06,4.99e-07,0
273642,6296727,61,287,11,1e-06,0.0,0
273642,6297727,5,23,11,1e-06,0.0,0
273642,6298727,49,156,24,1e-06,4.99e-07,0
273642,6299727,41,285,12,1e-06,0.0,0
273642,6300727,47,288,10,1e-06,4.99e-07,0
273642,6301727,36,297,11,1e-06,4.99e-07,0
273642,6302727,29,180,21,1e-06,4.99e-07,0
273642,6303727,19,204,23,1e-06,4.99e-07,0
273642,6304727,70,132,13,1e-06,0.0,0
273642,6305727,31,271,4,1e-06,0.0,0
273642,6306727,58,278,11,1e-06,4.99e-07,0
273642,6310727,64,294,7,1e-06,0.0,0
273642,6312727,52,265,10,1e-06,4.99e-07,0
273642,6313727,55,245,9,1e-06,4.99e-07,0
273642,6314727,65,275,8,1e-06,0.0,0
273642,6315727,65,255,6,1e-06,0.0,0
273642,6316727,63,282,13,1e-06,0.0,0
273642,6317727,56,283,5,1e-06,0.0,0
273642,6318727,51,247,5,1e-06,4.99e-07,0
273642,6319727,50,271,8,1e-06,4.99e-07,0
273642,6320727,63,269,4,1e-06,0.0,0
273642,6329727,26,23,4,1e-06,0.0,0
273642,6340727,46,261,6,1e-06,0.0,0
273642,6345727,45,298,4,1e-06,0.0,0
274642,6246727,14,231,6,1e-06,0.0,0
274642,6248727,45,224,4,1e-06,4.99e-07,0
274642,6249727,33,92,12,1e-06,4.99e-07,0
274642,6250727,18,212,5,1e-06,0.0,0
274642,6251727,17,83,6,1e-06,4.99e-07,0
274642,6252727,26,227,7,1e-06,0.0,0
274642,6254727,15,53,29,1e-06,0.0,0
274642,6255727,23,264,28,1e-06,4.99e-07,0
274642,6256727,21,54,4,1e-06,0.0,0
274642,6257727,40,266,6,1e-06,4.99e-07,0
274642,6258727,24,85,5,1e-06,4.99e-07,0
274642,6259727,64,265,5,1e-06,4.99e-07,0
274642,6260727,75,261,6,1e-06,4.99e-07,0
274642,6261727,52,268,8,1e-06,4.99e-07,0
274642,6262727,34,250,7,1e-06,4.99e-07,0
274642,6263727,70,265,9,1e-06,0.0,0
274642,6264727,55,106,6,1e-06,4.99e-07,0
274642,6267727,29,190,5,1e-06,0.0,0
274642,6268727,36,270,4,1e-06,4.99e-07,0
274642,6271727,65,232,8,1e-06,0.0,0
274642,6275727,41,222,5,1e-06,4.99e-07,0
274642,6276727,34,271,14,1e-06,4.99e-07,0
274642,6277727,46,248,10,1e-06,0.0,0
274642,6279727,49,257,4,1e-06,4.99e-07,0
274642,6284727,65,312,6,1e-06,4.99e-07,0
274642,6285727,13,355,16,1e-06,0.0,0
274642,6286727,31,145,13,1e-06,0.0,0
274642,6287727,14,81,31,1e-06,4.99e-07,0
274642,6288727,68,94,41,1e-06,4.99e-07,0
274642,6289727,44,124,26,1e-06,4.99e-07,0
274642,6290727,71,276,12,1e-06,0.0,0
274642,6291727,12,184,11,1e-06,0.0,0
274642,6292727,50,221,17,1e-06,0.0,0
274642,6293727,64,260,22,1e-06,0.0,0
274642,6294727,63,280,6,1e-06,0.0,0
274642,6295727,54,295,5,1e-06,0.0,0
274642,6296727,43,284,4,1e-06,4.99e-07,0
274642,6297727,29,298,14,1e-06,4.99e-07,0
274642,6298727,62,284,7,1e-06,4.99e-07,0
274642,6299727,35,291,9,1e-06,0.0,0
274642,6301727,55,260,4,1e-06,0.0,0
274642,6302727,34,153,7,1e-06,0.0,0
274642,6303727,65,128,5,1e-06,0.0,0
274642,6304727,24,216,9,1e-06,4.99e-07,0
274642,6305727,50,251,9,1e-06,4.99e-07,0
274642,6308727,56,118,7,1e-06,0.0,0
274642,6309727,48,259,6,1e-06,4.99e-07,0
274642,6310727,63,281,5,1e-06,0.0,0
274642,6343727,31,251,4,1e-06,0.0,0
274642,6457727,8,0,16,1e-06,0.0,0
274642,6458727,34,48,19,1e-06,0.0,0
274642,6459727,31,104,13,1e-06,4.99e-07,0
274642,6462727,34,241,5,1e-06,4.99e-07,0
274642,6463727,50,278,5,1e-06,4.99e-07,0
274642,6465727,36,212,13,1e-06,4.99e-07,0
274642,6466727,18,308,12,1e-06,4.99e-07,0
274642,6467727,39,5,6,1e-06,0.0,0
274642,6468727,16,241,19,1e-06,4.99e-07,0
274642,6469727,46,118,4,1e-06,0.0,0
275642,6248727,41,81,10,1e-06,4.99e-07,0
275642,6252727,53,95,8,1e-06,4.99e-07,0
275642,6253727,48,64,12,1e-06,4.99e-07,0
275642,6254727,66,270,4,1e-06,4.99e-07,0
275642,6255727,24,244,12,1e-06,4.99e-07,0
275642,6256727,17,285,9,1e-06,4.99e-07,0
275642,6257727,70,265,4,1e-06,0.0,0
275642,6258727,55,120,4,1e-06,0.0,0
275642,6260727,46,251,8,1e-06,4.99e-07,0
275642,6261727,45,81,12,1e-06,4.99e-07,0
275642,6266727,55,259,9,1e-06,4.99e-07,0
275642,6271727,49,288,4,1e-06,4.99e-07,0
275642,6276727,49,249,12,1e-06,4.99e-07,0
275642,6280727,48,136,5,1e-06,0.0,0
275642,6282727,75,100,9,1e-06,4.99e-07,0
275642,6284727,46,4,6,1e-06,4.99e-07,0
275642,6285727,43,354,29,1e-06,4.99e-07,0
275642,6286727,8,328,24,1e-06,0.0,0
275642,6287727,41,231,31,1e-06,4.99e-07,0
275642,6288727,21,174,39,1e-06,0.0,0
275642,6289727,21,229,39,1e-06,4.99e-07,0
275642,6290727,51,264,19,1e-06,4.99e-07,0
275642,6291727,61,100,8,1e-06,4.99e-07,0
275642,6292727,43,248,8,1e-06,0.0,0
275642,6293727,64,250,13,1e-06,0.0,0
275642,6342727,41,151,5,1e-06,0.0,0
275642,6345727,42,183,7,1e-06,4.99e-07,0
275642,6346727,49,182,5,1e-06,4.99e-07,0
275642,6457727,21,230,13,1e-06,4.99e-07,0
275642,6458727,28,243,27,1e-06,0.0,0
275642,6459727,20,259,26,1e-06,4.99e-07,0
275642,6460727,28,273,17,1e-06,0.0,0
275642,6461727,38,262,13,1e-06,4.99e-07,0
275642,6462727,30,306,5,1e-06,4.99e-07,0
275642,6463727,54,274,12,1e-06,0.0,0
275642,6464727,33,250,4,1e-06,0.0,0
275642,6465727,28,32,12,1e-06,0.0,0
275642,6466727,44,91,13,1e-06,4.99e-07,0
275642,6467727,13,122,8,1e-06,0.0,0
275642,6468727,39,332,11,1e-06,4.99e-07,0
275642,6469727,53,86,22,1e-06,4.99e-07,0
275642,6470727,41,162,6,1e-06,0.0,0
276642,6239727,55,88,4,1e-06,4.99e-07,0
276642,6240727,56,101,6,1e-06,4.99e-07,0
276642,6242727,53,84,7,1e-06,4.99e-07,0
276642,6243727,55,79,4,1e-06,4.99e-07,0
276642,6245727,56,69,21,1e-06,4.99e-07,0
276642,6246727,35,54,9,1e-06,0.0,0
276642,6248727,79,89,10,1e-06,4.99e-07,0
276642,6249727,60,335,5,1e-06,4.99e-07,0
276642,6250727,41,95,5,40.5770316169756,0.0,0
276642,6251727,36,74,16,1e-06,4.99e-07,0
276642,6252727,47,316,4,1e-06,4.99e-07,0
276642,6253727,61,257,4,1e-06,4.99e-07,0
276642,6254727,22,282,2,22.47102743155289,0.0,2
276642,6255727,63,256,9,1e-06,0.0,0
276642,6259727,38,290,10,1e-06,4.99e-07,0
276642,6260727,43,277,5,1e-06,4.99e-07,0
276642,6261727,34,243,4,1e-06,4.99e-07,0
276642,6262727,73,244,5,1e-06,0.0,0
276642,6263727,52,235,10,1e-06,0.0,0
276642,6268727,58,261,10,1e-06,4.99e-07,0
276642,6269727,71,273,4,1e-06,0.0,0
276642,6270727,61,265,4,1e-06,4.99e-07,0
276642,6272727,67,260,11,1e-06,0.0,0
276642,6278727,79,255,10,1e-06,0.0,0
276642,6279727,55,269,8,1e-06,4.99e-07,0
276642,6281727,76,263,9,1e-06,0.0,0
276642,6282727,81,264,8,1e-06,0.0,0
276642,6283727,77,277,7,1e-06,4.99e-07,0
276642,6284727,57,81,21,1e-06,4.99e-07,0
276642,6286727,81,85,4,1e-06,4.99e-07,0
276642,6287727,75,267,22,1e-06,4.99e-07,0
276642,6288727,80,270,6,1e-06,0.0,0
276642,6289727,71,268,31,1e-06,4.99e-07,0
276642,6311727,57,267,6,1e-06,0.0,0
276642,6330727,38,112,4,1e-06,4.99e-07,0
276642,6457727,7,181,12,1e-06,4.99e-07,0
276642,6458727,25,246,22,1e-06,4.99e-07,0
276642,6459727,29,309,20,1e-06,0.0,0
276642,6460727,38,272,25,1e-06,0.0,0
276642,6461727,32,261,22,1e-06,4.99e-07,0
276642,6462727,49,326,4,1e-06,4.99e-07,0
276642,6463727,0,16,12,1e-06,4.99e-07,0
